Time Stamp,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Transformed accelerometer X,Transformed accelerometer Y,Transformed accelerometer Z,Transformed gyroscope X,Transformed gyroscope Y,Transformed gyroscope Z,Gravity X,Gravity Y,Gravity Z, Universal Time Stamp
20.17,0.02515359,-0.01412264,-0.02402294,0.01921076,0.05721341,-0.00157355,0.02898096,-0.01838413,-0.01521122,0.02034050,0.05595553,-0.01000732,-0.19103226,0.21270046,-0.95826155,1689771136071
20.20,-0.00228313,-0.02093543,-0.02412111,0.07970174,0.07492582,-0.02251878,0.00188449,-0.02559862,-0.01914398,0.08402644,0.07008688,-0.02237700,-0.18871152,0.21115142,-0.95906365,1689771136101
20.23,0.01660363,-0.02031747,-0.02234656,0.11247474,0.08466230,0.00147766,0.02007056,-0.02417466,-0.01416357,0.11187648,0.08532791,0.00482259,-0.18615966,0.20711547,-0.96044147,1689771136131
20.27,0.01024860,-0.02787316,-0.01476204,0.01417517,0.06340246,0.02433681,0.01224505,-0.03010083,-0.00662297,0.01068551,0.06729629,0.01304289,-0.18313105,0.20434098,-0.96161729,1689771136161
20.30,0.02055451,-0.01249701,-0.02277017,-0.02638799,0.03475364,0.02076225,0.02410983,-0.01647816,-0.01563107,-0.02906129,0.03774713,0.00811224,-0.18165718,0.20341490,-0.96209306,1689771136191
20.33,0.00248338,-0.00878236,-0.03513104,0.04205168,0.02661999,-0.01464590,0.00862825,-0.01566632,-0.03158491,0.04449535,0.02388240,-0.01188548,-0.18075219,0.20249261,-0.96245801,1689771136221
20.37,0.01348381,-0.00704715,-0.01835024,0.07716770,0.04333328,-0.00249647,0.01643067,-0.01031264,-0.01385242,0.07713698,0.04336731,0.00283211,-0.17966764,0.19909418,-0.96336967,1689771136252
20.40,0.02323480,-0.01260993,-0.00766885,-0.04486189,0.00498443,0.02406610,0.02399957,-0.01345939,-0.00073684,-0.04834234,0.00885031,0.01418805,-0.17866120,0.19844665,-0.96369034,1689771136282
20.43,0.00154428,-0.00064930,-0.02169216,0.00681292,0.02305096,0.01909496,0.00537173,-0.00492340,-0.02050026,0.00371731,0.02650781,0.01502989,-0.17813462,0.19892193,-0.96368986,1689771136312
20.47,0.01997830,-0.01517373,-0.01715392,0.03457078,0.00149977,0.02517393,0.02241773,-0.01790578,-0.01002296,0.02961155,0.00705388,0.03007514,-0.17632023,0.19747041,-0.96432185,1689771136342
20.50,0.00295112,-0.01154800,-0.01416963,0.01400487,0.00803992,0.00443698,0.00519176,-0.01404504,-0.01089157,0.01314621,0.00899683,0.00516697,-0.17566572,0.19576728,-0.96478844,1689771136372
20.53,0.01706244,-0.01869038,-0.00597292,-0.04122228,-0.00963628,0.01753774,0.01751602,-0.01919691,0.00089482,-0.04382257,-0.00673243,0.01157423,-0.17549482,0.19598217,-0.96477592,1689771136402
20.57,0.01077680,-0.00185235,-0.01615262,-0.00157513,0.00887202,0.00821980,0.01340387,-0.00478311,-0.01333926,-0.00283503,0.01027756,0.00592396,-0.17503804,0.19527268,-0.96500272,1689771136432
20.60,0.01407953,-0.01090197,-0.00977707,-0.01506452,-0.01447813,0.01141005,0.01538283,-0.01234805,-0.00485502,-0.01707738,-0.01224477,0.01118812,-0.17504486,0.19422099,-0.96521372,1689771136463
20.63,0.00511301,-0.00322011,-0.00685960,-0.02122127,-0.01179509,0.01399616,0.00617827,-0.00439877,-0.00510351,-0.02354334,-0.00922583,0.01208114,-0.17500474,0.19363447,-0.96533883,1689771136493
20.67,0.01000302,-0.01241732,-0.01880950,-0.01622484,-0.01455780,0.01111180,0.01292591,-0.01565256,-0.01399877,-0.01816864,-0.01240628,0.01070662,-0.17508823,0.19379847,-0.96529078,1689771136523
20.70,0.01172782,-0.01503085,-0.00539249,-0.03046803,-0.02007725,0.00906451,0.01223015,-0.01558564,-0.00024201,-0.03192669,-0.01846623,0.00729708,-0.17521086,0.19351284,-0.96532583,1689771136553
20.73,0.00440131,-0.01232271,-0.00773442,-0.06236088,-0.03292248,0.03366639,0.00547633,-0.01351228,-0.00429766,-0.06786508,-0.02683176,0.02793890,-0.17557476,0.19428368,-0.96510482,1689771136583
20.77,0.00333680,-0.00110233,-0.01529622,-0.02111363,-0.02650169,0.02916210,0.00595632,-0.00399844,-0.01395917,-0.02637351,-0.02068641,0.02958147,-0.17594460,0.19452268,-0.96498936,1689771136613
20.80,0.00738096,0.00401193,-0.00403297,-0.03149271,-0.04162631,0.00188041,0.00804591,0.00328058,-0.00336750,-0.03205140,-0.04101183,0.00433747,-0.17655553,0.19418441,-0.96494591,1689771136644
20.83,0.01021138,-0.00184251,0.00450838,0.04549570,-0.02692948,0.01711121,0.00921567,-0.00075763,0.00651843,0.04126058,-0.02231502,0.02979016,-0.17743282,0.19332498,-0.96495754,1689771136674
20.87,0.00716460,0.00691730,0.00760192,0.04328542,-0.01619130,0.02931459,0.00581759,0.00837146,0.00728313,0.03709439,-0.00950778,0.03909910,-0.17783453,0.19198094,-0.96515191,1689771136711
20.90,-0.00062622,-0.01053545,-0.00013250,0.01536278,-0.00568082,0.03766944,-0.00077510,-0.01037483,0.00177974,0.00832663,0.00190987,0.04017827,-0.17762731,0.19162667,-0.96526045,1689771136734
20.93,-0.00269243,0.00012197,-0.00079483,0.00055846,-0.02262399,0.02237564,-0.00250566,-0.00007964,-0.00126932,-0.00382228,-0.01789537,0.02603789,-0.17781942,0.19194035,-0.96516275,1689771136764
20.97,0.01399642,0.01776935,0.02547014,-0.04861394,-0.02772678,0.01884930,0.00954910,0.02258327,0.02364716,-0.05166797,-0.02442100,0.01488022,-0.17792197,0.19258825,-0.96501482,1689771136794
21.00,-0.00526613,0.01756474,0.01819378,-0.04330940,-0.00169483,-0.00395180,-0.00811620,0.02065365,0.01322195,-0.04193432,-0.00318513,-0.01120538,-0.17825168,0.19318958,-0.96483374,1689771136824
21.03,0.00695266,0.01312064,-0.00694513,-0.03472805,0.01142870,-0.05137244,0.00830685,0.01164669,-0.00800477,-0.02482472,0.00064959,-0.05795767,-0.17797354,0.19371217,-0.96478027,1689771136855
21.07,0.01846175,-0.01759721,-0.00473928,-0.06278217,-0.01749927,-0.00447515,0.01869459,-0.01785365,0.00217221,-0.06128178,-0.01915171,-0.01206678,-0.17816061,0.19621652,-0.96423954,1689771136885
21.10,-0.00001091,-0.03287692,-0.00178170,-0.11477455,-0.01611562,0.02279648,-0.00029186,-0.03256195,0.00486838,-0.11727530,-0.01331201,0.00467802,-0.17870037,0.20034204,-0.96329087,1689771136915
21.13,0.01523365,-0.02688387,0.00029999,-0.07540616,-0.02067513,0.03592396,0.01443097,-0.02596794,0.00850352,-0.08098873,-0.01430491,0.02530367,-0.17893031,0.20417567,-0.96244287,1689771136945
21.17,-0.00018185,-0.01396355,-0.01101470,0.10544679,0.01440514,0.04925945,0.00153086,-0.01589985,-0.00782232,0.09520786,0.02598071,0.06335213,-0.17848368,0.20178391,-0.96303004,1689771136975
21.20,0.00173144,-0.01141252,-0.00068915,0.06388699,-0.01584660,0.03945467,0.00162235,-0.01129179,0.00189255,0.05554801,-0.00661828,0.05253522,-0.17804709,0.19703560,-0.96409345,1689771137006
21.23,0.01067695,-0.00647344,0.00181180,0.08174945,0.04204946,0.14148423,0.01007212,-0.00581086,0.00489608,0.05611320,0.07013323,0.14283402,-0.17716597,0.19408017,-0.96485496,1689771137036
21.27,-0.01682566,-0.01420434,0.01435095,-0.00613199,-0.00533981,0.07157407,-0.01934204,-0.01145261,0.01362128,-0.01878007,0.00849122,0.06902297,-0.17677823,0.19331194,-0.96508032,1689771137066
21.30,0.01130287,0.00170751,0.00866747,-0.02638104,0.01850911,0.06830342,0.00962762,0.00354740,0.01002598,-0.03767299,0.03091083,0.05769896,-0.17611341,0.19342180,-0.96517980,1689771137096
21.33,0.01195233,-0.00008574,-0.00045985,0.02806572,0.01242241,0.05994139,0.01184483,0.00003305,0.00166608,0.01734346,0.02427149,0.06037441,-0.17514545,0.19355185,-0.96532989,1689771137126
21.37,-0.00062226,-0.00083248,0.01428503,0.01442117,0.00886168,0.04350813,-0.00312329,0.00191471,0.01384634,0.00674475,0.01729367,0.04283566,-0.17476262,0.19196400,-0.96571624,1689771137156
21.40,0.01213796,-0.00487797,-0.00490475,0.03550337,0.01617130,0.08662868,0.01272194,-0.00552176,-0.00168636,0.02014236,0.03310572,0.08674574,-0.17417142,0.19201170,-0.96581358,1689771137187
21.43,0.00294875,0.00422682,0.00053686,0.03522919,0.03333968,0.05744507,0.00288228,0.00430044,0.00021899,0.02532361,0.04431248,0.05520585,-0.17288624,0.19151284,-0.96614343,1689771137217
21.47,0.01246873,0.00599478,0.01108062,-0.04797384,0.01055043,0.05725055,0.01047426,0.00822067,0.01170031,-0.05692834,0.02054392,0.04502820,-0.17213708,0.19211002,-0.96615869,1689771137247
21.50,0.00158150,0.01763353,-0.01049709,-0.03173913,0.00834263,0.01553868,0.00365482,0.01529528,-0.01327886,-0.03378796,0.01065325,0.00795642,-0.17144272,0.19334969,-0.96603483,1689771137277
21.53,0.00124711,0.02627306,-0.00664514,-0.06499067,-0.00965226,-0.05253269,0.00281362,0.02449714,-0.01131197,-0.05517328,-0.02078205,-0.06000543,-0.17148979,0.19441475,-0.96581268,1689771137307
21.57,0.01176548,-0.00447997,0.00159633,-0.08416764,-0.03431283,-0.01854013,0.01123532,-0.00387349,0.00445068,-0.08029496,-0.03874304,-0.02563192,-0.17228830,0.19709159,-0.96512777,1689771137337
21.60,-0.00372893,0.00345416,-0.00947338,0.01746948,0.02045406,-0.00803664,-0.00198013,0.00144164,-0.01046814,0.01894600,0.01875488,-0.00880016,-0.17231208,0.19829747,-0.96487647,1689771137368
21.63,0.01331975,-0.00767992,-0.01098973,-0.01195435,0.00071853,-0.00012270,0.01487358,-0.00948296,-0.00678387,-0.01174124,0.00047124,-0.00231496,-0.17176737,0.19931498,-0.96476394,1689771137398
21.67,0.00654459,0.01076497,-0.01463234,-0.02616050,-0.02273398,-0.02411170,0.00915409,0.00773471,-0.01513930,-0.02201221,-0.02755113,-0.02321589,-0.17219438,0.19995885,-0.96455461,1689771137428
21.70,0.00191528,0.00133437,-0.01015288,-0.00458184,-0.01783815,-0.03966317,0.00366617,-0.00068985,-0.00972692,0.00203595,-0.02548901,-0.03547569,-0.17301244,0.20002055,-0.96439540,1689771137458
21.73,0.01388824,0.00065577,-0.00838238,0.00566704,-0.01824335,-0.02128995,0.01514146,-0.00078290,-0.00580523,0.00895353,-0.02201616,-0.01591604,-0.17352606,0.19920379,-0.96447217,1689771137488
21.77,0.00338164,-0.00470412,-0.00296265,0.00599669,-0.01433454,-0.01630003,0.00376184,-0.00513917,-0.00133381,0.00848568,-0.01718263,-0.01182712,-0.17383794,0.19891791,-0.96447504,1689771137518
21.80,0.01658052,-0.01118472,0.00277066,-0.02161616,-0.02247179,-0.00895146,0.01564323,-0.01011343,0.00779077,-0.02011863,-0.02418342,-0.00792284,-0.17432626,0.19924924,-0.96431845,1689771137549
21.83,0.00551210,-0.00896066,-0.01347142,0.01273829,-0.00830599,0.00700385,0.00761920,-0.01136382,-0.01024537,0.01117160,-0.00651918,0.01063029,-0.17451882,0.19903934,-0.96432698,1689771137579
21.87,-0.00164846,-0.00082031,-0.01045901,-0.00852891,-0.01790216,-0.00780772,0.00019195,-0.00290940,-0.01021174,-0.00734700,-0.01924377,-0.00546707,-0.17489611,0.19852836,-0.96436393,1689771137609
21.90,0.00810082,0.01139021,-0.00537229,-0.02565045,-0.03262407,0.00138309,0.00911915,0.01023738,-0.00602153,-0.02607028,-0.03214879,0.00331427,-0.17555115,0.19873850,-0.96420163,1689771137639
21.93,0.01051965,0.02418242,-0.01021016,0.02724022,-0.01541379,-0.02095703,0.01258302,0.02186115,-0.01278506,0.03022878,-0.01877590,-0.01234900,-0.17624572,0.19827539,-0.96417028,1689771137669
21.97,-0.01714076,0.01160981,-0.00662577,0.07190444,-0.00395035,-0.02382306,-0.01549346,0.00977713,-0.01169848,0.07490028,-0.00728333,-0.00950223,-0.17660044,0.19647424,-0.96447402,1689771137699
22.00,-0.00602362,0.00113150,-0.00471324,0.04667749,-0.02536145,0.00887048,-0.00507254,0.00008182,-0.00583451,0.04391348,-0.02231089,0.02178319,-0.17714326,0.19550845,-0.96457076,1689771137730
22.03,-0.03782272,-0.03965667,-0.00136369,0.10416725,0.02054701,0.17801803,-0.03767518,-0.03981930,-0.00027165,0.07130983,0.05676380,0.18616174,-0.17725028,0.19537255,-0.96457863,1689771137760
22.07,-0.10326791,-0.07008484,0.02738750,0.15696998,-0.03892515,0.09751151,-0.10769164,-0.06525609,0.02168813,0.13651330,-0.01659553,0.12942929,-0.17712796,0.19334525,-0.96500951,1689771137790
22.10,-0.04666884,-0.04223336,0.02931565,0.31360784,0.09281459,0.10582519,-0.05179611,-0.03679330,0.02800824,0.29160898,0.11615555,0.14012669,-0.17589621,0.18662721,-0.96655619,1689771137820
22.13,0.00226746,-0.07467021,0.06816530,0.28201264,0.23651707,0.17862767,-0.01054981,-0.06126260,0.07976770,0.25102679,0.26893007,0.17900131,-0.17060280,0.17846042,-0.96904415,1689771137850
22.17,0.05725464,-0.10808441,0.12040991,0.23913255,0.32920077,0.24735223,0.03561056,-0.08521355,0.14467003,0.20073099,0.36977891,0.22296026,-0.16103004,0.17015710,-0.97217071,1689771137880
22.20,0.01231025,-0.04372160,0.12073469,-0.38907534,0.42782059,0.55867958,-0.00632810,-0.02196265,0.12695504,-0.46211568,0.51308997,0.41197176,-0.14851058,0.17337549,-0.97359413,1689771137910
22.23,-0.02848244,-0.04864949,0.07017994,-0.75420111,0.15745085,0.37360522,-0.03843425,-0.03443404,0.07375874,-0.79589596,0.21700894,0.22945085,-0.13629758,0.19469129,-0.97134870,1689771137941
22.27,0.09849776,0.13663092,-0.04507381,-0.20380981,0.10739668,-0.01665237,0.10555723,0.12539341,-0.05946116,-0.19823224,0.09851812,-0.06593897,-0.13292196,0.21158986,-0.96827757,1689771137971
22.30,0.07959832,0.11467904,0.02664346,0.36195725,0.63474405,0.21990776,0.07725687,0.11872083,0.01156667,0.34083225,0.67120994,0.12483216,-0.12075164,0.20844103,-0.97055209,1689771138001
22.33,-0.05247254,-0.00740062,-0.04276240,0.30650386,0.29979289,0.38541472,-0.04777898,-0.01625558,-0.04571306,0.26756979,0.37324675,0.34850849,-0.10475440,0.19763190,-0.97466308,1689771138031
22.37,0.00990954,0.17633072,-0.07938790,-0.10776492,0.02615811,-0.06508186,0.01955900,0.15744198,-0.11100733,-0.10044229,0.01182413,-0.07940220,-0.10011987,0.19598369,-0.97548264,1689771138061
22.40,0.05239040,0.05582313,-0.15511179,-0.05034403,0.02767656,0.09645741,0.06795545,0.02455647,-0.15716132,-0.05932104,0.04570933,0.08364339,-0.09845705,0.19777788,-0.97528976,1689771138091
22.43,0.00320691,0.06356667,-0.10137796,0.00813672,-0.06168266,-0.14136831,0.01398741,0.04205706,-0.11119376,0.02162786,-0.08860060,-0.12465202,-0.10014637,0.19981524,-0.97470230,1689771138122
22.47,-0.00612120,0.08153133,-0.06768751,0.19673501,0.04369085,-0.03251118,0.00153415,0.06660031,-0.08263456,0.19943427,0.03842619,-0.02049219,-0.10059915,0.19620910,-0.97538805,1689771138152
22.50,0.01837329,-0.03253244,-0.04282659,-0.04606300,-0.06356778,-0.11432490,0.02227520,-0.04001009,-0.03366099,-0.03492843,-0.08490614,-0.10394132,-0.10080164,0.19317693,-0.97597218,1689771138182
22.53,0.02660590,-0.04128382,-0.00419217,-0.20131557,-0.08373532,0.00141685,0.02646569,-0.04101649,0.00685686,-0.20123492,-0.08388907,-0.00294939,-0.10390729,0.19809833,-0.97465909,1689771138212
22.57,-0.01038958,0.00516932,0.03163075,-0.11046062,-0.06401972,-0.08612803,-0.01362888,0.01137108,0.02863778,-0.10139440,-0.08137736,-0.08255308,-0.10606586,0.20306732,-0.97340316,1689771138242
22.60,0.02489096,0.02380010,0.03802848,-0.03876698,-0.01220033,-0.06787719,0.02091676,0.03132968,0.03482973,-0.03136984,-0.02621504,-0.06773289,-0.10762448,0.20390676,-0.97305655,1689771138272
22.63,0.00788277,-0.01100598,0.01938707,-0.01498713,-0.01035227,-0.08524823,0.00561395,-0.00674077,0.02195845,-0.00578383,-0.02765384,-0.08246731,-0.10827071,0.20354134,-0.97306132,1689771138303
22.67,-0.00801396,-0.03628662,0.01586843,-0.00860620,-0.02621557,-0.14372291,-0.01011608,-0.03237600,0.02195925,0.00690570,-0.05507268,-0.13541384,-0.10963167,0.20395015,-0.97282332,1689771138333
22.70,0.01875136,-0.02509227,0.00302994,0.00039422,-0.01490592,-0.04561338,0.01800927,-0.02371566,0.01018086,0.00527331,-0.02395694,-0.04124536,-0.11079275,0.20552741,-0.97235972,1689771138363
22.73,0.00899929,-0.03090094,-0.00929475,0.00030913,-0.01622716,-0.05433441,0.00962061,-0.03204326,-0.00170921,0.00617085,-0.02700415,-0.04948071,-0.11137087,0.20475954,-0.97245568,1689771138394
22.77,0.00066966,-0.04159595,0.00721520,0.00513739,-0.01289413,-0.03610938,-0.00062268,-0.03926112,0.01552118,0.00900531,-0.01988217,-0.03193967,-0.11213548,0.20259139,-0.97282183,1689771138423
22.80,0.00279567,-0.02285279,0.00364643,0.05118062,0.00468833,-0.03492947,0.00210780,-0.02163107,0.00842712,0.05483326,-0.00179909,-0.02918187,-0.11243044,0.19968684,-0.97338820,1689771138454
22.83,0.02283468,-0.02137090,-0.01057148,0.00872792,0.00468442,0.06314140,0.02363587,-0.02277144,-0.00356395,0.00165894,0.01704155,0.06157751,-0.11190060,0.19561096,-0.97427648,1689771138484
22.87,-0.01179943,-0.01945978,-0.01607895,-0.04466979,-0.04570605,0.02739858,-0.01013070,-0.02233267,-0.01323114,-0.04796775,-0.04002827,0.03052781,-0.11242274,0.19354726,-0.97462845,1689771138514
22.90,0.00716559,0.01672621,0.00270158,0.01803766,-0.03835861,0.02741360,0.00699731,0.01701165,0.00022765,0.01438619,-0.03216487,0.03614837,-0.11344343,0.19242595,-0.97473222,1689771138544
22.93,0.00725740,0.00547062,-0.00818092,-0.11678796,-0.01391789,0.07185173,0.00819768,0.00388441,-0.00819965,-0.12432639,-0.00120090,0.05947531,-0.11336739,0.19124563,-0.97497332,1689771138574
22.97,0.00192172,-0.00912745,0.02017599,-0.54639930,-0.13418287,-0.00477070,-0.00052997,-0.00488402,0.02167809,-0.54372122,-0.13881814,-0.04094815,-0.11556955,0.20003010,-0.97294998,1689771138604
23.00,0.01541154,0.09772538,-0.01194608,0.14023380,-0.11747052,0.01016846,0.01798923,0.09327307,-0.03011636,0.13646654,-0.11096355,0.05130508,-0.12075859,0.20857948,-0.97052151,1689771138634
23.03,-0.02936373,0.16096659,-0.04027766,0.80193406,0.16709459,0.07994210,-0.02248147,0.14985112,-0.07371558,0.78857806,0.18866573,0.14127798,-0.11918095,0.19248796,-0.97403508,1689771138665
23.07,0.01168746,-0.06227456,0.03025216,-0.08172355,-0.04616646,-0.05727918,0.00744198,-0.05565749,0.04215177,-0.07501820,-0.05661754,-0.05707634,-0.11590537,0.18065220,-0.97669381,1689771138695
23.10,0.03548722,-0.03587885,0.01142275,-0.60686010,-0.18914372,-0.05996025,0.03340805,-0.03252930,0.02242456,-0.59734250,-0.20447661,-0.09497902,-0.12121147,0.19527212,-0.97323000,1689771138725
23.13,-0.00068496,0.07891737,-0.00255191,-0.01844991,-0.06613569,-0.07670785,0.00067754,0.07668701,-0.01880361,-0.00952663,-0.08074266,-0.06315290,-0.12571920,0.20579632,-0.97048575,1689771138755
23.17,-0.01490611,0.01099671,0.01372093,0.17956693,-0.00382260,-0.00686601,-0.01637386,0.01335223,0.00921946,0.17893442,-0.00280751,0.01675203,-0.12611598,0.20239739,-0.97114885,1689771138785
23.20,0.02541967,-0.01811652,0.02997905,-0.03689451,-0.05639709,0.00006645,0.02115355,-0.01136776,0.03600573,-0.03733408,-0.05570171,0.00673253,-0.12744030,0.20160341,-0.97114110,1689771138815
23.23,0.01045178,0.00919180,0.04037309,-0.05440881,-0.02959757,-0.03451170,0.00529266,0.01738030,0.03864748,-0.04990658,-0.03674348,-0.03444768,-0.12864673,0.20418707,-0.97044200,1689771138846
23.27,0.01657610,0.01143271,0.01448393,0.01720082,0.00671286,0.00181044,0.01471887,0.01437530,0.01385510,0.01691149,0.00717127,0.00260436,-0.12912530,0.20458592,-0.97029442,1689771138876
23.30,0.00550437,-0.00705069,0.00332373,0.02033105,0.00033051,0.01549540,0.00493585,-0.00615184,0.00537120,0.01816772,0.00375085,0.01759071,-0.12884153,0.20370591,-0.97051728,1689771138906
23.33,-0.00297421,0.01634832,0.00713640,-0.02300061,0.00007023,-0.00840110,-0.00364937,0.01742018,0.00320330,-0.02172552,-0.00195407,-0.01112631,-0.12866373,0.20426321,-0.97042370,1689771138936
23.37,0.02497426,0.01477109,-0.02724171,-0.09140971,-0.02186445,-0.02230968,0.02847371,0.00915855,-0.02625601,-0.08806006,-0.02723674,-0.02889805,-0.12885647,0.20666441,-0.96988958,1689771138966
23.40,-0.00788826,0.02497919,-0.01758760,0.04093467,-0.01654883,-0.02293510,-0.00519749,0.02067615,-0.02325922,0.04333436,-0.02038637,-0.01349294,-0.12974639,0.20748842,-0.96959502,1689771138996
23.43,-0.00425088,0.00691734,-0.00132519,0.10511901,-0.00659744,-0.01696320,-0.00394836,0.00643840,-0.00326086,0.10633273,-0.00851892,-0.00143577,-0.12995054,0.20572910,-0.96994245,1689771139027
23.47,0.01107165,-0.01461039,-0.01026547,0.01933659,-0.03583349,-0.00569970,0.01211646,-0.01625335,-0.00551768,0.01942652,-0.03597489,0.00434128,-0.13041100,0.20507056,-0.97002012,1689771139057
23.50,-0.00088441,0.01776658,-0.03961253,0.01231565,-0.05519423,-0.04436702,0.00459571,0.00919336,-0.04218943,0.01729750,-0.06298793,-0.02999713,-0.13194372,0.20641550,-0.96952748,1689771139087
23.53,0.00895315,0.00857455,-0.01704204,0.03053346,-0.05245095,-0.04393410,0.01127097,0.00501311,-0.01708646,0.03540040,-0.05992925,-0.02772895,-0.13375516,0.20552146,-0.96946919,1689771139117
23.57,0.01173477,-0.00955741,-0.03301316,0.00940958,-0.11250018,-0.08093792,0.01599287,-0.01592062,-0.02845488,0.01877413,-0.12649436,-0.05424467,-0.13642997,0.20387805,-0.96944344,1689771139147
23.60,0.00425224,-0.01581593,-0.03744596,-0.02615483,-0.12710206,-0.05916177,0.00922684,-0.02306464,-0.03245479,-0.01945127,-0.13687011,-0.03503349,-0.14011687,0.20417036,-0.96885592,1689771139177
23.63,0.02525024,-0.11185943,0.00611484,-0.11544801,-0.18522768,-0.14473020,0.02239003,-0.10779105,0.03266913,-0.09603046,-0.21284728,-0.11856876,-0.14510842,0.20640282,-0.96764737,1689771139208
